,Unnamed: 0_x,label,onset,duration,amp,avg_vel,med_vel,peak_vel,start_x,start_y,end_x,end_y,ind_id_fn,ID,Gender,DoB,ROI1,ROI2,ROI3,Version,Valid,Valid Freeviewing
78619,10,FIXA,6.422999858856201,1.102,239.73,29747.78,27794.797,87097.446,1648.3,689.2,1523.2,484.7,20211106165427526,202111061654275,FEMALE,1985,BoatSunset,Pierce,Woman,2,True,True
78620,11,SACC,7.524999856948851,0.132,237.374,108761.608,112368.488,121619.369,1523.2,484.7,1286.1,496.1,20211106165427526,202111061654275,FEMALE,1985,BoatSunset,Pierce,Woman,2,True,True
78621,12,FIXA,7.656999826431274,0.368,249.701,41146.111,32654.342,79690.339,1286.1,496.1,1036.4,495.5,20211106165427526,202111061654275,FEMALE,1985,BoatSunset,Pierce,Woman,2,True,True
78622,13,SACC,8.024999856948853,0.2,448.211,133508.023,131357.932,178549.242,1036.4,495.5,588.8,472.1,20211106165427526,202111061654275,FEMALE,1985,BoatSunset,Pierce,Woman,2,True,True
78623,14,FIXA,8.224999904632568,1.235,381.877,40924.967,37262.497,87350.882,588.8,472.1,903.1,255.2,20211106165427526,202111061654275,FEMALE,1985,BoatSunset,Pierce,Woman,2,True,True
78624,15,SACC,9.459999799728394,0.183,490.722,161733.091,155126.214,207793.89,903.1,255.2,1393.2,230.5,20211106165427526,202111061654275,FEMALE,1985,BoatSunset,Pierce,Woman,2,True,True
78625,16,FIXA,9.64299988746643,0.35,133.122,32709.161,13236.502,94699.675,1393.2,230.5,1526.2,224.8,20211106165427526,202111061654275,FEMALE,1985,BoatSunset,Pierce,Woman,2,True,True
78813,0,FIXA,0.1660001277923584,0.351,182.104,32533.269,35829.542,42389.382,809.0,511.8,825.0,693.2,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78814,1,SACC,0.5170001983642578,0.35,524.057,90034.281,80886.215,156508.989,825.0,693.2,1320.2,864.7,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78815,2,FIXA,0.8670001029968262,0.151,62.864,25910.661,25408.731,37541.499,1320.2,864.7,1382.5,873.1,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78816,3,SACC,1.0180001258850098,0.5,691.176,87044.118,85678.828,137146.933,1382.5,873.1,1732.0,276.8,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78817,4,FIXA,1.5180001258850098,0.334,44.699,14251.845,12660.876,34782.699,1732.0,276.8,1703.1,242.7,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78818,5,SACC,1.851999998092652,0.3,395.244,80646.408,87988.904,97235.523,1703.1,242.7,1762.2,633.5,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78819,6,FIXA,2.152000188827514,0.434,45.992,7756.736,5806.28,22050.239,1762.2,633.5,1770.7,678.7,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78820,7,SACC,2.5859999656677246,0.467,1477.262,190568.683,162942.088,428125.983,1770.7,678.7,439.8,37.6,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78821,8,FIXA,3.052999973297119,0.5,92.983,11615.685,8785.943,34557.26,439.8,37.6,353.1,71.2,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78822,9,SACC,3.552999973297119,0.284,233.875,49569.291,48291.552,67810.221,353.1,71.2,120.3,93.6,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78823,10,FIXA,3.837000131607056,0.383,102.06,17827.088,15318.905,35410.92,120.3,93.6,25.3,130.9,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78824,11,SACC,4.2200000286102295,0.201,195.032,58283.73,60053.673,72993.423,25.3,130.9,111.8,305.7,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78825,12,FIXA,4.421000003814697,1.652,300.91,15118.906,14781.39,36409.397,111.8,305.7,359.4,476.7,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78826,13,SACC,6.073000192642212,0.333,534.81,96090.689,92049.792,155605.176,359.4,476.7,893.9,494.9,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78827,14,FIXA,6.406000137329102,0.852,278.243,19925.051,20590.397,37029.623,893.9,494.9,1170.7,523.2,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78828,15,SACC,7.258000135421753,0.215,206.251,57071.298,54467.54,78682.484,1170.7,523.2,1375.9,544.0,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78829,16,FIXA,7.473000049591064,1.586,110.386,6422.346,3664.858,35730.508,1375.9,544.0,1481.3,576.8,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78830,17,SACC,9.059000015258787,0.517,1290.98,154994.896,122998.579,337247.685,1481.3,576.8,244.0,945.2,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
78831,18,FIXA,9.575999975204468,0.3,39.845,18245.161,17178.394,35860.599,244.0,945.2,212.5,969.6,20211106211703598,202111062117035,FEMALE,1994,Pierce,FatherSonBoat,Elephant,2,True,True
79138,0,FIXA,0.0160000324249267,0.116,71.847,39375.855,37723.865,53300.597,927.6,366.4,856.6,377.4,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79139,1,SACC,0.1319999694824218,0.184,322.316,105391.96,104892.721,132450.913,856.6,377.4,556.7,259.3,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79140,2,FIXA,0.3159999847412109,0.5,218.092,34360.228,38993.43,64991.004,556.7,259.3,340.4,231.4,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79141,3,SACC,0.8159999847412109,0.25,534.846,128725.617,128268.755,195244.976,340.4,231.4,859.9,104.2,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79142,4,FIXA,1.065999984741211,0.101,42.665,37512.215,39988.137,59649.14,859.9,104.2,898.9,86.9,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79143,5,SACC,1.1670000553131104,0.267,600.777,133839.78,129496.036,196165.159,898.9,86.9,309.0,200.7,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79144,6,FIXA,1.434000015258789,0.584,288.702,35550.555,31730.244,63963.758,309.0,200.7,245.8,482.4,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79145,7,SACC,2.0180001258850098,0.167,278.18,99856.277,98613.086,133291.606,245.8,482.4,199.5,756.7,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79146,8,FIXA,2.184999942779541,0.267,189.425,49354.128,48521.327,61570.42,199.5,756.7,281.2,927.6,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79147,9,SACC,2.452000141143799,0.366,895.576,147374.891,129684.549,242983.122,281.2,927.6,1113.8,597.7,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79148,10,FIXA,2.818000078201294,0.083,70.847,51471.15,52768.624,57199.701,1113.8,597.7,1182.4,580.0,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79149,11,SACC,2.901000022888184,0.235,469.369,125419.716,120595.59,176416.766,1182.4,580.0,1582.2,334.1,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79150,12,FIXA,3.136000156402588,3.186,113.862,18826.833,12806.008,64519.985,1582.2,334.1,1593.5,447.4,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79151,13,SACC,6.322000026702881,0.417,1033.665,150232.231,123632.248,288436.942,1593.5,447.4,594.7,181.2,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79152,14,FIXA,6.739000082015991,0.334,116.268,31247.085,28363.027,61773.926,594.7,181.2,480.2,201.4,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79153,15,SACC,7.072999954223633,0.15,227.835,89789.378,88198.39,117354.216,480.2,201.4,699.8,140.7,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79154,16,FIXA,7.223000049591064,1.735,253.919,20162.347,20183.127,61724.123,699.8,140.7,899.6,-16.0,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79155,17,SACC,8.95799994468689,0.267,516.069,114845.001,121206.741,157993.072,899.6,-16.0,415.2,162.0,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79156,18,FIXA,9.225000143051147,0.767,125.169,14942.582,12325.861,58616.163,415.2,162.0,290.3,170.2,20211106230720048,202111062307200,FEMALE,2000,Woman,Turtle,Octopus,2,True,True
79233,0,FIXA,0.0169999599456787,0.751,222.443,20431.7,17871.902,44999.624,916.9,502.8,891.6,723.8,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79234,1,SACC,0.7679998874664307,0.183,220.991,72880.001,73091.109,93332.094,891.6,723.8,780.1,533.0,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79235,2,FIXA,0.9509999752044678,0.1,61.6,38401.461,36307.101,47602.384,780.1,533.0,744.4,482.8,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79236,3,SACC,1.050999879837036,0.2,262.387,78239.508,77910.48,107386.114,744.4,482.8,485.3,441.4,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79237,4,FIXA,1.250999927520752,0.2,94.466,31431.685,30279.891,45638.572,485.3,441.4,396.1,410.3,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79238,5,SACC,1.4509999752044678,0.084,70.832,50719.337,51545.087,52027.531,396.1,410.3,377.7,341.9,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79239,6,FIXA,1.5350000858306885,0.784,172.721,21210.355,19855.005,45319.958,377.7,341.9,447.7,184.0,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79240,7,SACC,2.319000005722046,0.25,375.416,90015.59,87172.955,128307.574,447.7,184.0,821.6,217.7,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79241,8,FIXA,2.569000005722046,0.233,95.281,24560.799,22816.965,42601.212,821.6,217.7,914.4,239.3,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79242,9,SACC,2.802000045776367,0.367,503.019,82480.477,76999.282,132269.449,914.4,239.3,1415.2,286.5,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79243,10,FIXA,3.1689999103546143,1.119,324.074,20710.416,20268.83,45320.015,1415.2,286.5,1735.7,238.5,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79244,11,SACC,4.287999868392944,0.383,637.805,100187.227,78095.548,178718.42,1735.7,238.5,1506.5,833.7,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79245,12,FIXA,4.671000003814697,0.65,107.54,12973.221,9108.091,44715.975,1506.5,833.7,1465.7,933.2,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79246,13,SACC,5.32099986076355,0.201,229.735,68573.936,69512.854,84399.829,1465.7,933.2,1639.1,782.5,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79247,14,FIXA,5.522000074386597,0.834,135.762,14660.698,12104.747,44910.92,1639.1,782.5,1769.2,743.7,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79248,15,SACC,6.355999946594238,0.283,471.134,100212.173,93928.339,163853.065,1769.2,743.7,1300.6,694.9,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79249,16,FIXA,6.638999938964844,1.719,307.941,14304.239,15297.095,44032.161,1300.6,694.9,1115.1,449.1,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79250,17,SACC,8.358000040054321,0.317,598.45,113026.634,105453.697,193425.826,1115.1,449.1,516.7,456.8,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79251,18,FIXA,8.674999952316284,1.318,252.105,14455.029,12122.853,45056.718,516.7,456.8,264.6,458.4,20211106233959023,202111062339590,FEMALE,1994,BoatSunset,FatherSonBoat,Pierce,2,True,True
79342,0,FIXA,0.0169999599456787,1.101,353.732,62012.445,64350.147,124836.589,838.0,471.4,850.8,824.9,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79343,1,SACC,1.118000030517578,0.1,246.103,149058.856,151117.478,161094.653,850.8,824.9,611.8,883.6,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79344,2,FIXA,1.2179999351501465,1.851,721.554,45753.365,35647.317,121549.831,611.8,883.6,302.5,231.7,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79345,3,SACC,3.069000005722046,0.1,241.012,145821.558,147265.58,162060.092,302.5,231.7,541.6,262.0,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79346,4,FIXA,3.1689999103546143,0.334,325.508,58998.908,53707.645,115503.97,541.6,262.0,866.2,286.3,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79347,5,SACC,3.503000020980835,0.117,315.472,159836.104,154204.032,191976.656,866.2,286.3,1181.4,273.2,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79348,6,FIXA,3.620000123977661,1.901,342.772,55464.722,52507.548,123804.567,1181.4,273.2,1000.1,564.1,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79349,7,SACC,5.520999908447266,0.134,386.896,187938.599,187035.26,263878.25,1000.1,564.1,644.1,412.6,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79350,8,FIXA,5.6549999713897705,0.801,613.091,60691.026,52335.431,113517.091,644.1,412.6,268.8,897.4,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79351,9,SACC,6.456000089645386,0.134,372.121,163240.139,165804.235,196653.329,268.8,897.4,259.3,525.4,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79352,10,FIXA,6.589999914169312,0.7,365.822,43912.749,40297.684,118122.952,259.3,525.4,422.1,197.8,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79353,11,SACC,7.289999961853027,0.1,231.138,138949.69,138059.446,149668.711,422.1,197.8,652.9,210.3,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79354,12,FIXA,7.390000104904175,0.233,276.587,70033.55,66935.229,111822.496,652.9,210.3,929.2,197.7,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79355,13,SACC,7.622999906539917,0.084,193.544,145902.207,143270.656,173746.082,929.2,197.7,1122.3,210.8,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79356,14,FIXA,7.707000017166138,1.119,164.075,40761.871,42221.218,109581.105,1122.3,210.8,1275.4,151.8,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79357,15,SACC,8.825999975204468,0.082,189.015,138641.724,138341.266,145379.053,1275.4,151.8,1145.6,289.2,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79358,16,FIXA,8.907999992370605,0.468,366.666,57122.872,55118.806,116827.001,1145.6,289.2,857.1,515.5,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79359,17,SACC,9.375999927520752,0.1,248.751,148453.606,145801.753,170255.679,857.1,515.5,726.0,304.1,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79360,18,FIXA,9.4760000705719,0.283,265.676,61582.083,54714.831,115450.159,726.0,304.1,548.3,106.6,20211107124504651,202111071245046,FEMALE,1996,Mermaid,SwimmingMan,BoatSunset,2,True,True
79361,0,FIXA,0.0159997940063476,0.151,25.879,29635.143,22966.724,75106.192,920.8,556.4,934.9,534.7,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79362,1,SACC,0.1669998168945312,0.067,96.579,87538.202,88487.91,91448.416,934.9,534.7,991.3,456.3,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79363,2,FIXA,0.2339999675750732,1.618,221.542,25987.439,21058.545,79025.224,991.3,456.3,1133.0,626.6,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79364,3,SACC,1.851999998092652,0.083,123.716,89078.706,89120.754,97090.4,1133.0,626.6,1125.7,503.1,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79365,4,FIXA,1.934999942779541,0.083,87.595,65504.046,61182.271,76559.02,1125.7,503.1,1116.4,416.0,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79366,5,SACC,2.0179998874664307,0.3,519.351,105385.907,96839.142,159598.373,1116.4,416.0,648.8,190.0,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79367,6,FIXA,2.317999839782715,1.452,421.529,28397.284,24560.554,72792.745,648.8,190.0,319.3,452.9,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79368,7,SACC,3.7699999809265137,0.117,219.155,109940.537,107404.78,139308.853,319.3,452.9,254.0,662.1,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79369,8,FIXA,3.8869998455047607,0.85,264.747,26360.895,20741.89,74269.977,254.0,662.1,349.3,909.1,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79370,9,SACC,4.736999988555908,0.467,1334.139,170459.922,136216.082,342552.737,349.3,909.1,1505.2,242.9,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79371,10,FIXA,5.203999996185303,1.636,90.366,27369.964,24380.353,63500.473,1505.2,242.9,1427.3,288.7,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79372,11,SACC,6.839999914169312,0.116,167.975,88325.359,89452.001,94681.106,1427.3,288.7,1280.2,207.6,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79373,12,FIXA,6.955999851226807,0.518,206.729,44871.255,46388.634,75971.598,1280.2,207.6,1184.8,24.2,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79374,13,none,7.473999977111816,0.033,43.051,79170.52,79170.52,79982.193,1184.8,24.2,1141.8,22.1,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79375,14,FIXA,7.506999969482422,0.534,247.744,32452.682,31905.78,72388.943,1141.8,22.1,923.8,139.8,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79376,15,SACC,8.04099988937378,0.133,243.063,108102.369,116170.074,119808.775,923.8,139.8,682.1,165.5,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79377,16,FIXA,8.173999786376953,0.601,126.347,23884.457,11187.395,76627.746,682.1,165.5,556.0,173.4,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79378,17,SACC,8.774999856948853,0.183,351.292,117242.72,121753.935,142526.995,556.0,173.4,907.1,161.8,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79379,18,FIXA,8.95799994468689,1.035,300.302,24962.451,22063.206,70984.351,907.1,161.8,1086.4,402.7,20211107124916151,202111071249161,FEMALE,1996,Mermaid,Turtle,Octopus,2,True,True
79478,0,FIXA,0.0169999599456787,0.867,440.866,38629.936,41130.222,72548.687,932.4,681.6,1327.4,877.4,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79479,1,SACC,0.8840000629425049,0.133,265.918,119013.803,125150.708,133680.149,1327.4,877.4,1078.5,783.8,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79480,2,FIXA,1.0169999599456787,0.1,127.897,78271.825,77561.063,91292.225,1078.5,783.8,959.2,737.7,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79481,3,SACC,1.1170001029968262,0.151,329.04,130338.902,123634.84,160903.89,959.2,737.7,673.2,575.0,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79482,4,FIXA,1.2680001258850098,1.567,442.081,29087.671,25878.443,82744.015,673.2,575.0,458.6,188.5,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79483,5,SACC,2.8350000381469727,0.151,315.397,125220.446,125238.312,150950.781,458.6,188.5,764.2,266.5,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79484,6,FIXA,2.986000061035156,0.317,207.725,40479.329,35066.033,84237.875,764.2,266.5,958.6,339.7,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79485,7,SACC,3.302999973297119,0.166,370.552,134528.864,133219.808,170855.602,958.6,339.7,1328.1,311.8,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79486,8,FIXA,3.469000101089477,2.587,565.123,40645.329,37575.065,88382.304,1328.1,311.8,1385.5,874.0,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79487,9,SACC,6.055999994277954,0.467,799.062,135079.032,128435.145,227224.452,1385.5,874.0,586.6,890.1,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79488,10,FIXA,6.523000001907349,0.583,233.408,34058.202,27567.911,80882.458,586.6,890.1,365.0,963.4,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79489,11,SACC,7.105999946594238,0.151,304.006,120158.911,120491.779,146588.427,365.0,963.4,656.5,877.1,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79490,12,FIXA,7.256999969482422,1.534,524.624,22822.671,17758.892,80441.02,656.5,877.1,1009.5,489.0,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79491,13,SACC,8.791000127792358,0.084,183.386,135017.07,129532.241,171974.814,1009.5,489.0,936.2,320.9,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79492,14,FIXA,8.875,1.118,242.085,24851.228,13531.598,60212.844,936.2,320.9,970.1,560.6,20211107135229686,202111071352296,MALE,1974,WomanOnBoat,Pierce,BoatSunset,2,True,True
79535,0,FIXA,0.0160000324249267,0.5,72.419,17388.168,11959.745,109420.237,743.0,547.3,690.9,597.6,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79536,1,SACC,0.5160000324249268,0.067,158.523,144625.906,146335.697,147604.858,690.9,597.6,573.3,491.3,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79537,2,FIXA,0.5829999446868896,1.268,334.027,48823.873,40429.596,123029.15,573.3,491.3,772.0,222.8,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79538,3,SACC,1.8510000705719,0.15,386.943,153713.394,149950.017,191853.697,772.0,222.8,1158.3,245.1,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79539,4,FIXA,2.000999927520752,1.085,338.585,44394.264,36291.295,125463.602,1158.3,245.1,1486.3,329.1,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79540,5,SACC,3.0859999656677246,0.066,148.013,138498.366,137865.476,148057.02,1486.3,329.1,1376.0,427.8,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79541,6,FIXA,3.1519999504089355,0.568,663.132,74245.894,69677.825,120364.716,1376.0,427.8,783.8,726.2,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79542,7,SACC,3.7200000286102295,0.1,252.494,153520.229,156288.461,169546.917,783.8,726.2,547.7,815.7,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79543,8,FIXA,3.819999933242798,3.571,653.763,45209.359,42828.39,119392.487,547.7,815.7,373.4,185.6,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79544,9,SACC,7.391000032424927,0.099,240.495,148411.556,149094.585,167308.095,373.4,185.6,611.2,221.5,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79545,10,FIXA,7.490000009536743,0.451,238.823,33677.686,19237.541,116019.207,611.2,221.5,844.9,270.7,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79546,11,SACC,7.940999984741211,0.1,248.69,146203.951,142644.441,174207.171,844.9,270.7,1093.3,282.7,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79547,12,FIXA,8.04099988937378,0.6,362.01,46279.23,32668.438,114475.694,1093.3,282.7,1446.2,363.4,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79548,13,none,8.641000032424927,0.034,73.952,132971.912,132971.912,135439.967,1446.2,363.4,1390.9,412.5,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79549,14,FIXA,8.674999952316284,0.934,394.034,61647.514,60570.027,126837.408,1390.9,412.5,1704.1,651.6,20211107143013476,202111071430134,MALE,2001,Octopus,SwimmingMan,WomanOnBoat,2,True,True
79550,0,FIXA,0.0169999599456787,0.35,34.132,23378.957,18485.574,79832.408,808.8,455.3,790.8,484.3,20211107143350610,202111071433506,FEMALE,1999,BoatSunset,WomanOnBoat,Pierce,2,True,True
