,id,fixations,fixmap,aim_nss,aim_auc,aim_ig,aim_cc,aim_kl,aim_sauc,aim_sim,rare_nss,rare_auc,rare_ig,rare_cc,rare_kl,rare_sauc,rare_sim,qss_nss,qss_auc,qss_ig,qss_cc,qss_kl,qss_sauc,qss_sim,lds_nss,lds_auc,lds_ig,lds_cc,lds_kl,lds_sauc,lds_sim,imsig_nss,imsig_auc,imsig_ig,imsig_cc,imsig_kl,imsig_sauc,imsig_sim,gbvs_nss,gbvs_auc,gbvs_ig,gbvs_cc,gbvs_kl,gbvs_sauc,gbvs_sim,gauss_nss,gauss_auc,gauss_ig,gauss_cc,gauss_kl,gauss_sauc,gauss_sim,fes_nss,fes_auc,fes_ig,fes_cc,fes_kl,fes_sauc,fes_sim,dva_nss,dva_auc,dva_ig,dva_cc,dva_kl,dva_sauc,dva_sim,cvs_nss,cvs_auc,cvs_ig,cvs_cc,cvs_kl,cvs_sauc,cvs_sim,cas_nss,cas_auc,cas_ig,cas_cc,cas_kl,cas_sauc,cas_sim,dgi_nss,dgi_auc,dgi_ig,dgi_cc,dgi_kl,dgi_sauc,dgi_sim,dgiie_nss,dgiie_auc,dgiie_ig,dgiie_cc,dgiie_kl,dgiie_sauc,dgiie_sim,dgii_nss,dgii_auc,dgii_ig,dgii_cc,dgii_kl,dgii_sauc,dgii_sim,icf_nss,icf_auc,icf_ig,icf_cc,icf_kl,icf_sauc,icf_sim,DoB,Gender
115,2.02108E+14,"[[812.5, 604.6], [1325.1, 885.6], [1704.7, 204.0], [328.2, 207.2], [362.0, 420.7], [-103.3, 931.9], [807.0, 546.6], [1343.4, 865.2], [1752.5, 698.6], [1536.5, 263.5]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.483986583,0.307963043,-2.908702055,-0.010436476,5.1609674,0.304437328,0.000393376,0.084440625,0.490424493,-2.95381848,0.001614743,5.381859,0.447301006,0.00050662,0.040237656,0.463971243,-2.896779028,0.0008682,5.247647,0.421710887,0.000489063,0.327976758,0.492497506,-3.134602896,0.007080728,5.815305,0.455407136,0.000685854,0.198767396,0.504936697,-2.678274123,0.0043135,5.199206,0.436267155,0.000524017,0.008543817,0.514393169,-2.855687872,0.000143741,5.3904266,0.421198536,0.000480254,0.430542783,0.658099738,-3.871443526,0.009451666,6.849307,0.454876487,0.001023603,0.394800593,0.453069895,-3.236553351,0.008621496,5.9179735,0.475818847,0.000742592,0.155758212,0.479705074,-2.948488394,0.003469886,5.570844,0.46399817,0.000557579,0.780824506,0.459629722,-3.512102858,0.017016352,6.49242,0.438920403,0.001355427,-0.127802649,0.4333013,-2.891633192,-0.0027449,5.2613325,0.373458371,0.00044244,-0.182877592,0.450761707,-2.800092474,-0.003821949,5.168343,0.41494968,0.000445058,-0.182877592,0.450761707,-2.800092474,-0.003821949,5.168343,0.41494968,0.000445058,-0.182877592,0.450761707,-2.800092474,-0.003821949,5.168343,0.41494968,0.000445058,0.12531072,0.508997239,-2.648193709,0.002777664,5.0832543,0.441500457,0.000484124,1992,MALE
116,2.02108E+14,"[[963.6, 626.8], [1077.0, 160.2], [1367.3, 849.6], [995.0, 133.2], [226.3, 824.7], [479.1, -51.0], [1345.3, 807.0], [1364.6, 302.1], [1099.5, -106.7], [1389.1, 320.7]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.712013095,0.698204252,-1.691872323,0.015592245,5.1582856,0.726500183,0.000604113,0.371617545,0.639441467,-1.793948663,0.007538479,5.380519,0.576701427,0.00061208,0.349542495,0.65190228,-1.781348145,0.007635032,5.2465377,0.596167216,0.00057628,0.070339263,0.534684961,-2.310957444,0.001511483,5.8173885,0.507830223,0.00052227,0.198767396,0.608794161,-1.865187562,0.004348803,5.199201,0.557921698,0.000524395,0.307808977,0.594164179,-1.936878312,0.006714068,5.389043,0.504628613,0.000589066,0.073327114,0.538138124,-3.53629638,0.001623191,6.855059,0.429079766,0.000571594,0.02926682,0.382551517,-2.599623025,0.000624935,5.9210987,0.48881266,0.000497061,0.351873291,0.618556479,-1.748866952,0.007661548,5.569618,0.610153677,0.000653866,0.258175185,0.410762721,-2.963853944,0.005667978,6.499868,0.521597146,0.000770178,0.42544854,0.629824778,-1.76259414,0.009249607,5.2593646,0.584092572,0.000597273,0.555902626,0.640797669,-1.760401261,0.012200998,5.166593,0.611937431,0.000582631,0.555902626,0.640797669,-1.760401261,0.012200998,5.166593,0.611937431,0.000582631,0.555902626,0.640797669,-1.760401261,0.012200998,5.166593,0.611937431,0.000582631,0.49811238,0.648274489,-1.899908936,0.011179115,5.0830116,0.590541529,0.000503032,1999,MALE
117,2.02108E+14,"[[875.1, 701.4], [849.6, 411.0], [1104.4, 756.6], [462.7, 900.1], [330.2, 467.8], [462.5, 214.0], [1203.7, 262.5], [1698.9, 343.8], [1610.8, 580.2], [1009.6, 563.3], [345.5, 789.1]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.255561901,0.543074427,-2.046327936,0.005655622,5.25342,0.555325483,0.000573684,0.209466773,0.580074203,-2.155350597,0.00505788,5.475158,0.52327612,0.000620098,0.402719208,0.61677421,-1.973777769,0.009297277,5.3403325,0.563591458,0.000651337,0.563979054,0.636220102,-1.890470156,0.012960576,5.9070106,0.624555101,0.000924921,0.703351347,0.715557724,-1.805236641,0.016136066,5.2916303,0.68079533,0.000706699,0.67187926,0.703277628,-1.686631461,0.015451258,5.481183,0.638924924,0.000794035,0.600010541,0.347581724,-2.655895925,0.013723861,6.939816,0.566610119,0.001356719,0.651927181,0.408099731,-1.924048509,0.01487261,6.00939,0.626925124,0.001004593,0.459070832,0.616580302,-1.901545956,0.010509194,5.662778,0.601861092,0.000778843,0.478211312,0.332396604,-2.353582034,0.011003461,6.5901527,0.563915777,0.001120805,0.59620287,0.698395181,-1.79681535,0.01366876,5.352667,0.650292719,0.000710714,0.445365434,0.642266222,-1.943185804,0.010366043,5.2608757,0.606567874,0.000619005,0.445365434,0.642266222,-1.943185804,0.010366043,5.2608757,0.606567874,0.000619005,0.445365434,0.642266222,-1.943185804,0.010366043,5.2608757,0.606567874,0.000619005,0.6095219,0.687856336,-2.038695073,0.014006163,5.1770515,0.622991717,0.000558719,1987,FEMALE
118,2.02108E+14,"[[894.7, 764.3], [1389.5, 826.1], [1744.1, 673.0], [1717.7, 180.4], [1096.0, 189.5], [859.5, 248.1], [270.1, 498.9], [345.9, 995.7], [869.5, 683.7]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.189399736,0.519065161,-2.397960402,0.003951092,5.0554414,0.543206489,0.000460434,0.912306406,0.734938668,-1.959274455,0.018492751,5.2741838,0.681892101,0.000742423,0.826942707,0.653936269,-2.215739731,0.017085648,5.141068,0.617046794,0.000639005,0.553834109,0.547591626,-2.485557931,0.011448008,5.7098308,0.547272025,0.000749098,0.685389595,0.685422014,-2.164060755,0.014211434,5.0938916,0.650435012,0.000574317,0.514791373,0.644360851,-2.293412477,0.010651686,5.284263,0.570110176,0.000597442,-0.036807812,0.371934225,-3.695837184,-0.000812519,6.752752,0.487620442,0.000385578,0.608749929,0.417800101,-2.705923243,0.012571014,5.81262,0.529841038,0.000796273,0.926978693,0.656274422,-2.000154234,0.019220777,5.4624653,0.65765134,0.000848958,0.408479565,0.530999862,-3.054580427,0.0085414,6.394204,0.5514392,0.000847982,0.632398174,0.61345783,-2.217511234,0.013199404,5.154761,0.563483352,0.000591733,0.703829683,0.722506086,-2.230027891,0.014731199,5.0623355,0.698327032,0.00055008,0.703829683,0.722506086,-2.230027891,0.014731199,5.0623355,0.698327032,0.00055008,0.703829683,0.722506086,-2.230027891,0.014731199,5.0623355,0.698327032,0.00055008,0.46347556,0.656103709,-2.37966914,0.009425175,4.9790134,0.588242469,0.000450209,1981,MALE
119,2.02108E+14,"[[798.3, 496.7], [277.6, 319.9], [1392.0, 826.6], [1766.2, 332.1], [904.9, 838.3], [1299.4, 927.5], [852.9, 917.1], [96.6, 950.1], [216.5, 281.9], [110.5, 952.6]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.072656258,0.461378508,-2.027728003,0.001641005,5.1597233,0.478018661,0.000491159,-0.192197694,0.428055197,-2.526879996,-0.004050629,5.3831415,0.379637761,0.00040576,0.379000099,0.58087843,-1.950115317,0.008322358,5.246425,0.539517014,0.000585139,0.107456529,0.456255827,-2.619867247,0.00237033,5.817066,0.431494694,0.000547497,0.200765389,0.538790598,-1.997333258,0.00434792,5.1992006,0.482153311,0.000524386,-0.208339361,0.451579988,-2.421502798,-0.004596297,5.391427,0.360711672,0.000401753,0.023648114,0.526126027,-3.640247839,0.000572985,6.855831,0.431046469,0.000510957,0.26296874,0.441784307,-2.550211829,0.005790539,5.919081,0.465879985,0.000655668,0.299741435,0.501437201,-2.211619299,0.00652714,5.5699496,0.480854372,0.000627807,0.028992061,0.381015606,-3.255082815,0.000616025,6.503181,0.415129894,0.000509642,-0.173086555,0.443013375,-2.317550581,-0.003631127,5.2614784,0.386434321,0.000431,0.452011658,0.639087885,-1.832216185,0.010005003,5.166833,0.604665203,0.000563776,0.452011658,0.639087885,-1.832216185,0.010005003,5.166833,0.604665203,0.000563776,0.452011658,0.639087885,-1.832216185,0.010005003,5.166833,0.604665203,0.000563776,0.1463471,0.523551392,-1.980848997,0.003187194,5.083241,0.454290157,0.000485046,2009,MALE
121,2.02108E+14,"[[883.5, 166.5], [970.8, 576.4], [1348.9, 800.0], [1453.7, 305.0], [774.7, 128.9], [1104.0, 227.8], [839.1, 654.7], [414.8, 936.2], [474.7, 464.5], [747.3, 422.8], [1174.2, 340.3], [1442.7, 309.3]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.273852466,0.553052427,-2.257418244,0.006670195,5.339212,0.57776863,0.000632603,0.858149698,0.694675259,-1.923284142,0.020636552,5.557173,0.635618673,0.000975884,0.797718894,0.729167588,-1.94539667,0.019165966,5.424419,0.684923466,0.00084404,0.767925531,0.686010906,-1.83168134,0.018425425,5.990484,0.684915843,0.001166283,0.767529291,0.715852753,-2.007806707,0.018380686,5.3771234,0.683978229,0.000788835,0.73008669,0.717972432,-1.876711457,0.017497722,5.5664873,0.6543176,0.000890874,0.559865894,0.268068493,-2.824273198,0.013398422,7.0255375,0.581092206,0.001420856,0.613188712,0.37948869,-2.365205853,0.014719916,6.095116,0.605554031,0.001068529,0.885604203,0.692194649,-1.760845431,0.021227456,5.7451334,0.694139529,0.001107577,0.701169396,0.399532931,-2.275276749,0.016793302,6.6715846,0.668915417,0.001522114,0.973121277,0.737276313,-1.879207063,0.023341551,5.4367547,0.695016161,0.0009035,0.500750631,0.660052226,-2.139013855,0.012028159,5.3465557,0.621310526,0.000686573,0.500750631,0.660052226,-2.139013855,0.012028159,5.3465557,0.621310526,0.000686573,0.500750631,0.660052226,-2.139013855,0.012028159,5.3465557,0.621310526,0.000686573,0.81633633,0.773240131,-2.235889682,0.019528985,5.2627907,0.72303787,0.000621591,1994,FEMALE
122,2.02108E+14,"[[949.2, 186.3], [1390.8, 203.5], [741.0, 598.7], [840.7, -104.4], [1275.8, 57.6], [1826.3, 147.5], [1460.3, 835.7], [1272.8, 414.8], [482.1, 193.2], [1349.2, 913.7]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.233613224,0.53857825,-2.050919092,0.005226082,5.1593533,0.555012806,0.000520185,0.134498987,0.540345475,-2.257562578,0.003234751,5.3814907,0.486946579,0.000535461,0.32429312,0.601056831,-2.035155237,0.007090377,5.2466273,0.554839005,0.00056926,0.229725171,0.498628066,-2.517658365,0.005054408,5.816065,0.471240395,0.000626335,0.122843677,0.518277238,-2.140567529,0.002692662,5.199426,0.458717527,0.000506678,0.163220192,0.525715005,-2.289639223,0.003546617,5.3897104,0.442197219,0.000536609,-0.02366522,0.678011265,-3.574647844,-0.00053365,6.856643,0.436105013,0.000447061,0.091187842,0.4467631,-2.835530412,0.0020049,5.9205594,0.458937065,0.000539432,0.222784885,0.522246984,-2.247729433,0.004754525,5.5704694,0.503622393,0.000587089,0.185507366,0.390951458,-3.230451525,0.004014241,6.500952,0.417773509,0.000684892,0.149807378,0.546432878,-2.100536478,0.003187778,5.26036,0.493368094,0.000519023,-0.171334151,0.458685654,-2.236336839,-0.003693622,5.16833,0.419035858,0.00044616,-0.171334151,0.458685654,-2.236336839,-0.003693622,5.16833,0.419035858,0.00044616,-0.171334151,0.458685654,-2.236336839,-0.003693622,5.16833,0.419035858,0.00044616,0.18903974,0.54913886,-2.072031343,0.004383295,5.0832057,0.487449689,0.000487738,2005,MALE
123,2.02108E+14,"[[939.9, 515.9], [1329.4, 699.2], [850.2, 492.1], [137.1, 486.5], [203.2, 1001.3], [317.6, 497.0], [405.9, 113.2], [829.8, -8.7], [1278.2, 18.5], [1785.1, 216.9], [1818.1, 465.4]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.048268839,0.571585744,-2.143471427,0.002935937,5.253714,0.505130892,0.00055059,-0.099505894,0.484307849,-2.295418795,-0.002278671,5.476901,0.428608256,0.000483114,-0.111832441,0.483889345,-2.12741762,-0.002638244,5.3423843,0.424308951,0.000489998,-0.136683778,0.389351958,-2.876076407,-0.003132313,5.913319,0.369257892,0.000429167,-0.166683615,0.451347996,-2.134089872,-0.003831864,5.29448,0.380451053,0.000482669,-0.118315265,0.454279185,-2.426768185,-0.002669104,5.4851866,0.372259921,0.0004793,0.604311753,0.534125349,-3.019124434,0.013870826,6.939703,0.488332834,0.001365618,-0.021759007,0.560683518,-2.86179314,-0.000463672,6.015673,0.416383927,0.000510729,-0.355630476,0.460575818,-2.757804493,-0.008083118,5.668477,0.341008881,0.000330925,0.119953878,0.56494604,-3.068556148,0.002755649,6.595828,0.426978345,0.000674705,-0.085740524,0.467122054,-2.287554276,-0.001874268,5.355344,0.417207198,0.000500286,0.165524443,0.536754277,-1.930476244,0.003599118,5.2616506,0.494420051,0.00055807,0.165524443,0.536754277,-1.930476244,0.003599118,5.2616506,0.494420051,0.00055807,0.165524443,0.536754277,-1.930476244,0.003599118,5.2616506,0.494420051,0.00055807,0.10944972,0.528401767,-1.960745174,0.002319944,5.177402,0.455875994,0.000531136,1977,FEMALE
124,2.02108E+14,"[[1101.6, 637.9], [1193.6, 652.4], [1429.1, 260.3], [876.3, 138.1], [181.3, 182.7], [608.2, 90.3], [1480.2, 129.4], [424.9, 937.0]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.326941766,0.35894081,-2.347056914,-0.006352888,4.940098,0.376783754,0.000336291,0.274135471,0.595461661,-2.102706481,0.0049538,5.1608377,0.533056623,0.000461183,0.219087393,0.590049185,-2.154522706,0.004222689,5.0267935,0.538133461,0.00043098,-0.176381389,0.430795452,-2.956601429,-0.003464444,5.5987344,0.403242774,0.000291277,0.029937021,0.530158551,-2.198087502,0.00056868,4.9793434,0.471837267,0.00038774,-0.121754216,0.49457618,-2.399870682,-0.002404712,5.170532,0.380179748,0.000346676,0.212901448,0.604364916,-3.309891987,0.004181066,6.633123,0.470705269,0.000598233,-0.085087324,0.485110819,-2.980319071,-0.001705907,5.70156,0.431142517,0.000335447,0.196718957,0.548118199,-2.267065812,0.003889982,5.3504634,0.543118825,0.000462225,0.173628972,0.543463806,-3.162230778,0.003394141,6.281214,0.430216337,0.000538867,0.017401177,0.476750301,-2.256710816,0.000385027,5.040449,0.421286132,0.000386744,-0.116502807,0.458720661,-2.395456124,-0.00235626,4.947776,0.414471277,0.000364203,-0.116502807,0.458720661,-2.395456124,-0.00235626,4.947776,0.414471277,0.000364203,-0.116502807,0.458720661,-2.395456124,-0.00235626,4.947776,0.414471277,0.000364203,-0.054339856,0.456879154,-2.147319365,-0.001107773,4.8629823,0.39209431,0.000380069,1982,MALE
126,2.02108E+14,"[[814.0, 819.5], [403.5, 951.7], [322.8, 246.4], [1462.7, 413.0], [741.0, 800.0], [624.0, 49.4], [1796.4, 846.4]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.048700185,0.451314962,-2.116759675,-0.000987634,4.80778,0.465801579,0.000327821,0.202623525,0.544491695,-2.197509187,0.003598042,5.0293417,0.491754221,0.000388108,0.210069759,0.510288831,-2.219269037,0.003846632,4.8950634,0.467670273,0.000375995,-0.216929663,0.430866542,-2.911360025,-0.003950364,5.4669895,0.403023888,0.000237424,0.137685908,0.531822148,-2.082050017,0.002440065,4.847315,0.47225707,0.000356352,0.082999836,0.539593852,-2.269192525,0.001525836,5.037992,0.443128953,0.000355655,-0.317683793,0.409646913,-3.835168804,-0.005816292,6.5076265,0.492290001,5.35E-05,-0.098284777,0.404632468,-2.801707642,-0.00176995,5.5697217,0.45844441,0.000289039,0.382017562,0.677154175,-2.157379661,0.007049076,5.2179394,0.535060896,0.000469996,-0.264074861,0.452191067,-3.441944906,-0.004823266,6.1540356,0.419985887,0.000126384,-0.084206343,0.49305231,-2.163106067,-0.001613121,4.9089055,0.434190581,0.000317088,-0.297212625,0.41332034,-2.326028245,-0.005499795,4.816229,0.3684465,0.000295,-0.297212625,0.41332034,-2.326028245,-0.005499795,4.816229,0.3684465,0.000295,-0.297212625,0.41332034,-2.326028245,-0.005499795,4.816229,0.3684465,0.000295,-0.17619486,0.430202211,-2.088002579,-0.003095253,4.7312074,0.351589044,0.000328683,1995,FEMALE
127,2.02108E+14,"[[745.1, 658.3], [55.9, 873.0], [487.6, 130.6], [842.1, 38.3], [1407.1, 297.8], [1165.7, 693.3], [1089.3, 421.2], [374.0, 57.9], [1701.1, 214.8], [1691.0, 490.9]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.258203872,0.536941795,-1.998260815,0.005738589,5.1593003,0.556302598,0.000524335,0.353174991,0.524503663,-2.189857037,0.007676971,5.3804855,0.469849982,0.000614545,0.1622763,0.542887477,-2.092304165,0.003500391,5.247216,0.489297475,0.000522989,0.303959703,0.464387765,-2.548781712,0.006664083,5.815461,0.43834614,0.000673616,-0.023009783,0.459519473,-2.163392002,-0.000526068,5.199864,0.383543725,0.000472245,0.154813867,0.531608073,-2.300000317,0.003343127,5.3897524,0.448069887,0.000533239,0.186879115,0.485556387,-3.054772313,0.004117039,6.8532276,0.492727772,0.000715587,0.213032433,0.584655809,-2.795626576,0.004658508,5.9195232,0.439663374,0.00062091,0.026669806,0.441972614,-2.503467686,0.000633592,5.5716734,0.410912916,0.000492427,0.364381999,0.55302939,-2.821778424,0.007998888,6.498336,0.468505306,0.000890386,0.362444846,0.560794387,-2.008388073,0.007957663,5.2595754,0.509376143,0.000580596,0.017208717,0.526444705,-2.121046002,0.000481658,5.1678734,0.481732528,0.000482009,0.017208717,0.526444705,-2.121046002,0.000481658,5.1678734,0.481732528,0.000482009,0.017208717,0.526444705,-2.121046002,0.000481658,5.1678734,0.481732528,0.000482009,0.026689196,0.502986579,-2.054061253,0.000689184,5.0833125,0.434266374,0.000479424,1976,FEMALE
129,2.02108E+14,"[[1095.0, 430.4], [810.4, 819.8], [358.0, 162.7], [1023.0, 238.1], [1694.4, 655.5], [1023.1, 515.8], [142.1, 251.8]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.067861728,0.45071158,-2.165966552,-0.001175284,4.807796,0.467474256,0.000326549,0.251552751,0.590924557,-2.099466025,0.004463185,5.0291777,0.532983116,0.000400995,0.011681816,0.483702861,-2.239028904,0.000282007,4.8955526,0.429760598,0.000337552,0.338269781,0.552281734,-2.273835292,0.006213804,5.463812,0.529010507,0.000487227,-0.064967627,0.491381887,-2.205538859,-0.001231153,4.8477335,0.41771209,0.000323491,0.258331752,0.600222973,-2.036915889,0.004761977,5.0374217,0.51138205,0.000400498,0.858390499,0.380208935,-2.54087173,0.015708529,6.494395,0.614225602,0.001093412,0.10716746,0.339688127,-2.54857987,0.001993072,5.5684924,0.560961267,0.000385715,-0.061280537,0.458544518,-2.466741263,-0.001156372,5.219946,0.433615598,0.000312285,0.191097198,0.491271626,-2.657023539,0.003489045,6.1494727,0.533531964,0.000485066,0.295503421,0.603716497,-2.026147816,0.005348389,4.907949,0.540797658,0.000392279,0.203003147,0.554905906,-2.04105974,0.003544873,4.815401,0.506808322,0.000359978,0.203003147,0.554905906,-2.04105974,0.003544873,4.815401,0.506808322,0.000359978,0.203003147,0.554905906,-2.04105974,0.003544873,4.815401,0.506808322,0.000359978,0.37406895,0.602675312,-2.077119801,0.006727149,4.7309713,0.536380743,0.000347179,2010,MALE
130,2.02108E+14,"[[858.0, 663.9], [1243.9, 960.6], [94.4, 924.9], [293.1, 468.5], [324.7, 560.8], [285.8, 238.4], [79.8, 158.1]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.347305049,0.583574109,-2.258409951,0.006190873,4.8071604,0.608658721,0.00037645,0.45479723,0.498963134,-2.539846871,0.008005127,5.028507,0.455739376,0.000453756,0.080817008,0.505762741,-2.458371204,0.001509465,4.895384,0.455308139,0.00035079,0.285245115,0.45180118,-2.967443099,0.005172375,5.464138,0.42684648,0.000461632,0.123414532,0.51277426,-2.410229452,0.002222778,4.8473387,0.441417072,0.000354407,0.147848627,0.522535867,-2.668200262,0.002742274,5.037777,0.446539648,0.000372511,0.010130019,0.520399498,-3.974495112,0.000207786,6.5039234,0.413059955,0.00034455,0.478122889,0.414722452,-2.803593678,0.008753542,5.5662827,0.50266583,0.000559399,0.211791092,0.480027917,-2.646587823,0.003827707,5.218728,0.447964037,0.00040808,0.518501661,0.37514974,-3.457451317,0.009494389,6.146175,0.438293869,0.000744201,0.062052233,0.448715751,-2.593381515,0.00103376,4.9085426,0.394124719,0.000345677,0.021606219,0.482767595,-2.397883185,0.000464303,4.8156834,0.441586953,0.000337847,0.021606219,0.482767595,-2.397883185,0.000464303,4.8156834,0.441586953,0.000337847,0.021606219,0.482767595,-2.397883185,0.000464303,4.8156834,0.441586953,0.000337847,0.2570808,0.559791264,-2.357623142,0.004403352,4.7310276,0.491388323,0.000342803,1977,MALE
131,2.02108E+14,"[[782.2, 727.2], [527.5, 118.1], [859.9, 173.3], [1774.2, 245.5], [1371.3, 851.8], [763.3, 583.8], [200.2, 876.9], [1600.9, 220.3]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.324147374,0.359653398,-2.677612194,-0.005909083,4.9400578,0.374862788,0.000339505,0.260962218,0.526109285,-2.728415856,0.004916068,5.160846,0.486793359,0.000460583,0.763527032,0.605814953,-2.390620837,0.014889078,5.0252295,0.568800311,0.00055395,0.516838141,0.507000203,-2.873685727,0.010077195,5.594206,0.4834088,0.000647058,0.651812219,0.62121441,-2.326963791,0.012698123,4.977867,0.567108031,0.000503803,0.201889286,0.55967185,-2.596129784,0.003972679,5.169329,0.462952799,0.000441148,0.141931448,0.51727572,-3.747773776,0.002754026,6.6340604,0.46562843,0.000524532,0.411778937,0.599186309,-3.18076838,0.008077982,5.6981425,0.463204354,0.000604154,0.739759129,0.558219762,-2.438186774,0.014444804,5.3477044,0.558966795,0.000679093,0.543955362,0.557080163,-3.270583281,0.010656329,6.2769504,0.493025064,0.000873863,0.221670967,0.547515063,-2.522629628,0.004320941,5.0398703,0.486484632,0.00043219,0.037409739,0.551513464,-2.681280026,0.000721141,4.947475,0.52400064,0.000387837,0.037409739,0.551513464,-2.681280026,0.000721141,4.947475,0.52400064,0.000387837,0.037409739,0.551513464,-2.681280026,0.000721141,4.947475,0.52400064,0.000387837,0.19367209,0.547160156,-2.500393996,0.003805222,4.8628573,0.472591932,0.000389959,1997,MALE
